timestamp,open,high,low,close,volume
2013-07-22,457.5000,457.5000,449.4750,420.8943,7752964
2013-07-19,459.5250,463.9500,456.5250,427.6773,6536844
2013-07-18,459.0000,459.9750,454.6000,424.6909,5624774
2013-07-17,451.5000,458.9500,451.5000,423.6260,10575276
2013-07-16,443.5000,452.2250,441.5250,416.9819,5931594
2013-07-15,443.0000,449.9500,443.0000,415.2456,5903496
2013-07-12,437.1250,448.0000,434.8000,412.0509,6570384
2013-07-11,432.5000,436.6500,429.6250,402.8372,5197068
2013-07-10,437.1250,439.9250,419.5000,396.3319,10166218
2013-07-09,434.5500,440.9000,433.5250,405.0364,5907622
2013-07-08,435.0000,436.7250,429.0750,401.4018,6516034
2013-07-05,433.1750,442.3750,433.1750,407.6061,5831902
2013-07-04,426.5500,435.3000,423.6750,398.9479,6049916
2013-07-03,430.2500,431.6750,424.2750,393.9474,5859256
2013-07-02,441.5500,445.9000,434.3750,403.6705,8128276
2013-07-01,431.0000,444.0000,427.8250,410.0832,9370792
2013-06-28,434.7500,436.5000,423.0000,399.3878,22005106
2013-06-27,408.2500,418.4750,407.2000,384.2938,11772716
2013-06-26,404.7250,407.2250,400.5500,372.0705,7616988
2013-06-25,399.8500,409.9500,397.5000,372.1631,8792396
2013-06-24,395.0000,398.0750,389.2500,367.0006,7457128
2013-06-21,399.9500,405.1750,391.8000,367.0932,9365612
2013-06-20,408.9500,408.9500,397.5000,369.4777,7964940
2013-06-19,411.0000,416.6250,407.4500,385.0809,7923400
2013-06-18,411.8500,418.7500,408.7250,381.2380,7158472
2013-06-17,407.7500,413.9500,405.5500,382.2334,5069814
2013-06-14,398.1000,409.9250,398.0500,377.1867,8034980
2013-06-13,391.5000,396.4500,390.2750,365.6810,4446526
2013-06-12,391.5250,398.7500,391.1000,366.1440,5840102
2013-06-11,391.7500,395.7500,387.6500,363.7364,6053872
2013-06-10,394.5000,397.7500,391.0000,365.4727,5194040
2013-06-07,397.1000,401.0000,390.5000,362.8104,4306828
2013-06-06,400.0000,401.9500,394.0500,366.6996,7823668
2013-06-05,390.2500,402.1500,390.2500,371.3297,5828342
2013-06-04,395.3000,399.9000,389.5750,361.2362,6744434
2013-06-03,401.8500,402.6750,392.6250,364.8013,6475820
2013-05-31,417.0500,417.8750,401.0500,373.3206,7844694
2013-05-30,422.5000,423.0000,415.0000,387.4423,8331900
2013-05-29,420.2500,424.9000,416.7250,392.5816,11773126
2013-05-28,415.0000,423.4500,413.1000,390.4980,9936308
2013-05-27,401.3750,416.4000,400.5000,383.5067,8666260
2013-05-24,396.7000,397.3500,389.6000,364.1299,3646080
2013-05-23,405.8250,408.0000,390.0500,363.2040,5850878
2013-05-22,415.0500,417.0000,406.7500,379.0850,5750828
2013-05-21,415.5500,420.0000,412.6500,383.6456,4843328
2013-05-20,418.7000,427.5000,414.3750,384.8263,6051898
2013-05-17,420.3250,422.3500,411.6500,386.8403,5707714
2013-05-16,408.0000,421.9000,407.7500,389.2248,6947802
2013-05-15,401.0000,410.4000,401.0000,379.2007,5145612
2013-05-14,400.2750,404.5000,397.8000,369.5471,4035900
2013-05-13,406.6750,412.7500,399.4000,371.7927,4154376
2013-05-10,407.3500,410.2500,404.6000,376.3996,4151862
2013-05-09,414.2000,415.8250,407.5000,370.4500,3740782
2013-05-08,415.0500,416.4500,411.0250,375.6800,5421260
2013-05-07,410.7500,417.9500,409.8250,375.0008,7556900
2013-05-06,401.1000,412.4750,401.1000,372.0348,4278292
2013-05-03,401.5000,407.9500,397.4500,362.4803,5905280
2013-05-02,394.1000,403.5000,391.7000,363.5671,12451504
2013-04-30,396.8250,398.3250,388.5750,356.9107,8022794
2013-04-29,396.5500,399.4500,394.2250,358.9258,9586122
2013-04-26,406.5000,412.5000,394.8500,358.8126,9532868
2013-04-25,401.8500,413.3000,401.8500,371.1518,11850450
2013-04-23,395.7500,402.9000,393.0250,363.9294,5648852
2013-04-22,390.8000,397.3500,389.1500,357.6125,5847566
2013-04-18,388.2500,392.6000,386.3250,353.9221,6305842
2013-04-17,402.9250,404.8000,384.6000,350.3448,14677656
2013-04-16,398.5000,405.0000,392.7000,364.4954,8125952
2013-04-15,386.5250,399.9750,386.5250,359.3560,7398966
2013-04-12,383.5000,390.2000,382.5000,351.0920,5188744
2013-04-11,392.0000,392.5500,382.0750,349.1676,5224740
2013-04-10,390.0500,391.9750,385.8000,352.9259,5572976
2013-04-09,396.0500,397.8000,385.5500,351.8165,5980598
2013-04-08,389.0500,397.1750,389.0000,357.4541,4058998
2013-04-05,384.5000,391.2000,383.8500,353.2429,5938486
2013-04-04,386.2500,388.9750,382.1000,347.5600,5447438
2013-04-03,398.9000,399.5000,385.5000,351.6354,4261498
2013-04-02,390.1000,398.2500,389.1500,359.4918,5079464
2013-04-01,386.4500,395.4000,386.4500,352.6316,3806646
2013-03-28,391.6750,392.9750,382.2000,349.9826,12121128
2013-03-26,401.2500,402.5000,390.0000,354.7145,8899030
2013-03-25,410.3000,411.6750,401.1250,366.4425,6427150
2013-03-22,404.1500,410.5000,402.1750,367.0538,5429758
2013-03-21,412.5000,416.4000,402.3750,367.9594,7616444
2013-03-20,414.7000,414.9000,406.6750,372.5329,9225222
2013-03-19,418.3000,419.5000,405.9500,373.5744,8215432
2013-03-18,417.5000,421.7500,415.4000,377.7856,3667996
2013-03-15,432.3750,434.7000,419.1500,382.0195,5848680
2013-03-14,422.0000,431.7250,417.6250,389.4456,6761654
2013-03-13,421.1000,428.3000,420.1000,382.6307,4298232
2013-03-12,425.2500,427.2500,421.7750,383.9213,3909926
2013-03-11,426.0500,430.3000,420.0250,382.4043,4831796
2013-03-08,421.5000,427.3500,420.0000,385.4835,4631986
2013-03-07,415.6250,420.7500,412.0250,378.7818,4813908
2013-03-06,415.9500,419.2000,413.3500,378.2158,4927386
2013-03-05,409.5500,417.2250,409.5500,374.1857,6016022
2013-03-04,404.4500,409.1250,402.4500,367.9594,6833726
2013-03-01,408.0000,409.2500,402.7500,366.9632,6357670
2013-02-28,418.6000,419.7750,402.8750,368.5255,12648810
2013-02-27,415.0000,420.4750,413.5750,376.4271,8096026
2013-02-26,424.8500,424.8500,409.3750,372.8951,6160278
2013-02-25,432.0000,432.4750,425.5000,386.8646,4516112
2013-02-22,429.2500,436.0000,429.0000,390.6003,4446082
2013-02-21,434.5000,438.4000,426.8250,389.0607,7412738
2013-02-20,428.9750,439.4250,428.3000,396.1247,6799548
2013-02-19,424.5000,427.5000,417.1250,384.1703,4424008
2013-02-18,424.0000,427.3000,421.6000,383.7628,2427586
2013-02-15,427.4500,428.7000,417.0500,382.9930,6578862
2013-02-14,440.0000,441.7250,425.5000,387.6344,5616264
2013-02-13,442.0000,444.0000,436.2500,398.0265,4815440
2013-02-12,434.3000,440.1750,432.6000,396.4190,4447636
2013-02-11,432.5000,437.5000,430.3000,393.2267,3808148
2013-02-08,434.9750,437.0000,428.5000,391.0305,4381582
2013-02-07,435.8000,441.0000,434.1750,395.2644,3905376
2013-02-06,440.2250,441.4500,435.4000,396.5096,4515208
2013-02-05,442.0000,442.9500,436.5000,396.1020,4438368
2013-02-04,448.0250,450.5000,442.0500,401.5133,6261828
2013-02-01,445.6750,449.9000,441.8000,404.8188,3727194
2013-01-31,448.3250,449.0000,441.5500,401.4906,7650034
2013-01-30,443.7500,451.7000,443.7500,407.2640,8065298
2013-01-29,447.5000,451.0000,440.0500,399.7699,7058376
2013-01-28,455.6750,456.5750,447.5000,406.4263,6126478
2013-01-25,458.1250,458.6750,452.5500,413.0601,6440778
2013-01-24,462.5000,464.1750,453.5000,414.5770,6143424
2013-01-23,461.0500,464.4000,458.1000,417.9731,5349738
2013-01-22,460.0000,465.3500,457.7750,416.6147,8532742
2013-01-21,469.0500,477.5000,459.0250,416.5694,20095820
2013-01-18,447.5000,451.4750,442.8250,407.6263,10402690
2013-01-17,431.0500,446.7750,429.8750,403.0075,10111394
2013-01-16,423.0250,435.4500,423.0250,390.0343,8938176
2013-01-15,423.0750,425.9000,419.0000,383.6043,4748974
2013-01-14,420.5000,426.5000,419.5000,383.7854,3228000
2013-01-11,426.2500,426.5000,418.1250,380.3213,3680324
2013-01-10,428.8750,429.4750,423.5000,384.9174,4224132
2013-01-09,426.2000,429.9250,424.3250,386.1174,7804664
2013-01-08,427.5500,429.0500,423.9500,385.1892,6388350
2013-01-07,432.8500,435.5000,425.9000,387.8834,6997928
2013-01-04,430.9500,432.3000,426.7750,390.2607,6083228
2013-01-03,424.3000,431.0000,422.3000,389.7626,7893804
2013-01-02,422.0000,428.0000,421.2750,383.9666,6145184
2013-01-01,422.0000,423.3000,419.5500,380.6836,3123064
2012-12-31,420.1500,424.9000,418.4000,380.1629,4448574
2012-12-28,411.7500,423.0000,410.7750,380.4799,6652046
2012-12-27,415.1500,416.0000,407.5500,370.2688,7361232
2012-12-26,410.3500,417.9500,410.3500,375.0460,2662436
2012-12-24,412.8000,413.6750,407.8000,371.6273,2607694
2012-12-21,416.5000,417.2500,411.1000,373.6876,4298602
2012-12-20,420.9750,420.9750,414.7500,379.3931,4378544
2012-12-19,417.6000,421.5250,417.0250,380.1403,3986030
2012-12-18,417.2500,419.7250,413.0000,376.4724,3655586
2012-12-17,417.2500,422.2000,415.5000,377.7177,3312802
2012-12-14,417.2500,423.4000,414.2500,380.0270,4091836
2012-12-13,416.3000,420.5000,415.2000,377.7629,5304540
2012-12-12,412.5000,417.4000,409.6750,377.0158,4628088
2012-12-11,416.0000,419.1750,407.2500,371.3329,7430516
2012-12-10,417.3000,418.9750,410.6250,375.0687,3738632
2012-12-07,420.5250,424.8500,415.2250,377.9214,6029480
2012-12-06,417.9750,422.9250,411.0000,382.1327,5273370
2012-12-05,414.1250,418.5500,410.3000,377.0158,6179258
2012-12-04,403.0750,412.8500,403.0000,373.4385,6985148
2012-12-03,397.5000,403.5000,394.8750,364.0652,4718034
2012-11-30,398.0250,404.0000,395.0000,359.4012,8340962
2012-11-29,393.4000,402.0000,391.3250,361.4841,8966978
2012-11-27,388.5000,394.0000,387.0000,356.2768,4941320
2012-11-26,387.4500,389.7250,385.5000,350.3222,2076824
2012-11-23,383.0000,387.9000,383.0000,350.3675,3414790
2012-11-22,386.5250,386.8500,380.7000,346.7903,4794262
2012-11-21,383.2500,386.9500,380.5500,349.2128,3937528
2012-11-20,390.3500,390.3500,381.1000,346.5638,4312918
2012-11-19,387.6250,389.1250,380.6750,350.6165,9474228
2012-11-16,393.7000,396.3250,385.5000,351.0015,6563936
2012-11-15,393.3250,394.4250,388.5250,355.2805,6972880
2012-11-12,392.9250,394.7000,389.5000,356.2089,5788254
2012-11-11,0.0000,0.0000,0.0000,0.0000,0
2012-11-09,396.6750,401.7500,392.5000,356.6617,4843820
2012-11-08,396.5000,399.1500,394.8750,360.7144,5675474
2012-11-07,401.0000,402.6500,399.0000,362.6388,4762768
2012-11-06,402.0000,403.7000,398.1250,364.7218,7063286
2012-11-05,401.8250,404.4750,400.9250,365.0388,2316256
2012-11-02,406.0000,407.4500,401.2500,365.8539,5279228
2012-11-01,397.5000,404.4000,394.3500,365.4689,8402312
2012-10-31,401.5750,403.6750,399.0000,364.7445,4307638
2012-10-30,405.0000,405.9000,399.5750,363.7256,4268740
2012-10-29,405.2000,407.2000,401.1750,367.3255,5022484
2012-10-25,404.9750,409.3500,403.6000,366.9632,8254898
2012-10-23,406.7500,407.4000,402.4000,366.7595,4340214
2012-10-22,397.6000,408.4750,395.8500,369.3179,6475922
2012-10-19,403.8500,405.2500,399.6750,363.5219,5782564
2012-10-18,403.6250,408.0000,398.5000,367.3708,12161372
2012-10-17,408.0250,408.7000,400.7750,364.5860,9561824
2012-10-16,419.4500,419.9750,405.0000,367.8915,10136274
2012-10-15,409.5000,414.9500,409.5000,372.6914,5111650
2012-10-12,409.4000,413.2000,408.0250,370.8122,4858090
2012-10-11,409.5000,411.0000,404.6500,371.2877,5420676
2012-10-10,405.5000,411.1500,403.7000,369.4991,4288650
2012-10-09,412.7500,413.3500,406.5500,369.1821,5303922
2012-10-08,427.2750,427.2750,408.1250,371.0386,9551586
2012-10-05,429.9500,431.0000,341.1750,388.4268,7184276
2012-10-04,425.2750,429.4500,424.5500,386.2080,5772464
2012-10-03,416.7500,426.7250,416.7500,383.1288,10013278
2012-10-01,420.0000,421.1500,414.6250,377.4233,3982938
2012-09-28,418.5000,423.9500,417.1750,379.0988,6454098
2012-09-27,422.6000,424.0000,412.1250,375.7705,13907170
2012-09-26,419.0000,424.8500,416.9250,382.5175,7615422
2012-09-25,419.0000,422.4000,415.1250,380.2534,6326376
2012-09-24,425.0000,428.9000,416.3750,378.7138,6814066
2012-09-21,416.5000,427.3500,416.0000,385.0307,16428548
2012-09-20,427.8000,427.8000,414.1250,376.9705,6999270
2012-09-18,435.1000,436.9500,425.6500,387.4306,7907208
2012-09-17,424.0500,440.8000,424.0500,395.6492,19397872
2012-09-14,406.5000,422.8500,404.7750,381.1591,16600944
2012-09-13,399.0500,404.2500,397.1500,361.8691,5338738
2012-09-12,396.7500,399.8500,394.7250,361.3936,3553506
2012-09-11,394.7500,397.9250,391.6000,358.1786,6244396
2012-09-10,400.0000,401.6750,394.5750,358.6540,4012136
2012-09-08,0.0000,0.0000,0.0000,0.0000,0
2012-09-07,389.3500,398.2500,389.2500,358.5182,6318910
2012-09-06,383.1500,387.3000,382.0000,347.8544,2424210
2012-09-05,387.6250,389.9750,382.1000,349.1902,6025264
2012-09-04,381.9750,390.5750,381.1000,353.0165,4002478
2012-09-03,384.0000,384.9750,380.0250,345.5223,4475722
2012-08-31,390.0000,392.2000,381.3500,347.0393,6757726
2012-08-30,389.8750,395.9250,384.3000,354.7372,12455822
2012-08-29,395.5000,398.7500,390.1500,354.1712,4042402
2012-08-28,393.4250,396.9500,389.2750,357.8163,4011248
2012-08-27,393.0000,398.1000,391.7500,356.5258,4185058
2012-08-24,395.8750,397.2500,389.3500,354.1485,6911260
2012-08-23,405.2750,405.7000,393.9750,359.7635,7616864
2012-08-22,404.6000,407.7500,402.8500,365.7860,3999492
2012-08-21,408.0500,411.9500,406.1500,368.7066,5055064
2012-08-17,408.9500,412.4500,404.8250,369.5443,6551276
2012-08-16,399.7750,410.9250,399.5500,369.5670,9889474
2012-08-14,393.9500,401.0000,393.5000,362.0502,7547228
2012-08-13,389.7500,395.0000,389.7500,356.8881,2826916
2012-08-10,388.8250,394.5000,387.0750,354.1485,4881736
2012-08-09,394.4500,398.2000,388.3250,353.2655,5828902
2012-08-08,392.5250,399.5000,391.2750,358.0880,8398568
2012-08-07,393.0250,397.9750,388.8750,354.8957,8992598
2012-08-06,374.0250,394.7000,374.0250,355.9372,17091032
2012-08-03,367.5000,374.0000,365.2750,336.2396,5003144
2012-08-02,371.0500,373.8000,368.3750,334.8811,3645704
2012-08-01,370.1250,375.4500,369.3000,338.1414,6597782
2012-07-31,365.8000,373.0500,360.5000,336.7150,6162516
2012-07-30,361.5000,365.9000,360.9250,330.3756,3183650
2012-07-27,359.5000,363.4000,358.0750,326.4814,6156390
2012-07-26,360.4500,360.4500,353.3250,321.5683,6408030
2012-07-25,360.2000,362.2750,356.0750,325.6889,3999392
2012-07-24,360.5000,363.4250,359.1750,328.0663,3673386
2012-07-23,357.5000,362.9000,356.6500,325.5757,4672712
2012-07-20,361.1500,364.4250,358.5250,327.2285,5672054
2012-07-19,360.1000,364.9500,359.0000,329.5605,5340264
2012-07-18,359.0000,360.9250,356.1000,324.1267,3910028
2012-07-17,362.4000,363.9750,358.6500,325.7342,5210268
2012-07-16,360.0000,362.0750,357.5250,326.1870,3340658
2012-07-13,360.0000,363.2500,357.5000,325.3493,5199434
2012-07-12,360.9500,364.9000,358.5500,326.5719,4602056
2012-07-11,366.7250,368.3000,361.0000,328.5870,5457274
2012-07-10,365.7250,371.0000,365.4000,334.9491,2731274
2012-07-09,364.5000,366.9000,363.0500,331.3718,3565348
2012-07-06,369.0000,369.0000,364.7500,332.7528,4233158
2012-07-05,367.4750,371.2000,366.0250,334.4962,3568436
2012-07-04,370.0000,370.0000,364.4250,332.4812,4273188
2012-07-03,369.9750,371.3250,365.6500,333.4321,4706492
2012-07-02,367.7500,370.4000,365.0750,333.9076,3123346
2012-06-29,362.5500,370.4500,362.5500,334.1114,7667150
2012-06-28,362.2000,363.9000,358.3250,325.9833,5441830
2012-06-27,363.2000,364.8000,359.0000,327.1606,3523864
2012-06-26,358.7500,362.7500,357.2250,327.6135,7353174
2012-06-25,357.1000,361.4750,356.0000,324.3078,5081240
2012-06-22,356.7750,357.4500,351.7750,321.9532,8745728
2012-06-21,367.0000,367.0000,355.2000,325.4399,10336184
2012-06-20,369.0000,371.4750,366.5000,333.9076,4714924
2012-06-19,358.5000,369.7000,358.5000,333.9302,3567750
2012-06-18,365.1750,367.2500,356.0000,325.5305,4587396
2012-06-15,359.2500,364.9000,359.2500,329.0851,4542734
2012-06-14,358.0000,360.4000,355.5250,324.3758,3419434
2012-06-13,361.1250,361.9750,356.2000,324.3531,4548816
2012-06-12,357.5000,363.0000,357.2000,327.3644,5468620
2012-06-11,366.3500,368.2000,359.0500,327.0474,4550792
2012-06-08,359.0000,365.9500,356.1500,330.4209,5814010
2012-06-07,360.5250,365.9500,358.1250,326.5946,12775432
2012-06-06,352.2250,359.0000,349.2500,324.1720,10630444
2012-06-05,348.0000,353.0000,347.5500,318.1269,6073276
2012-06-04,338.5000,348.5000,336.7000,313.6892,6523694
2012-06-01,353.6750,354.7250,339.0250,310.2932,8193138
2012-05-31,348.5000,364.5250,341.1750,319.5080,18049922
2012-05-30,349.8250,354.3250,347.5750,312.1044,7042064
2012-05-29,351.1000,354.9000,348.7750,310.1599,6868632
2012-05-28,346.0000,351.5000,346.0000,310.0716,5150204
2012-05-25,347.5000,347.6500,344.2750,305.4535,6170046
2012-05-24,347.0000,350.0000,343.0500,307.2654,4799636
2012-05-23,342.6000,344.9750,339.7750,303.5312,5166696
2012-05-22,352.3000,352.3000,344.3750,305.4094,5876094
2012-05-21,343.2500,350.3500,343.0000,307.3538,4668254
2012-05-18,338.4500,348.2000,337.5000,304.2824,4727920
2012-05-17,340.1250,344.9250,338.9000,302.7800,7120976
2012-05-16,337.5000,341.4000,336.5250,298.7805,6203520
2012-05-15,339.5000,344.0000,337.0500,301.2333,7392692
2012-05-14,349.0000,351.4000,339.2750,301.0786,8162188
2012-05-11,346.5000,351.5000,344.1500,308.1051,6085020
2012-05-10,348.6250,354.2000,345.2750,306.7572,6783638
2012-05-09,351.0000,354.1500,345.5250,307.1770,7341320
2012-05-08,359.0000,359.4500,349.5000,313.0324,7770830
2012-05-07,357.5000,361.0000,352.5500,316.2805,9182100
2012-05-04,366.7000,370.0000,361.0000,321.0312,7556936
2012-05-03,369.2500,372.2250,367.5750,326.5109,3794324
2012-05-02,372.5000,375.7000,370.0000,328.5880,5723804
2012-04-30,368.7500,373.9500,368.7500,329.2729,5553540
2012-04-27,370.6500,373.5750,368.2500,327.9030,5715402
2012-04-26,368.5500,374.5000,366.8000,329.2508,6939968
2012-04-25,367.0500,371.4500,364.0250,325.3841,6211262
2012-04-24,369.5000,370.2500,361.8500,324.8538,7618632
2012-04-23,362.9250,372.8750,362.1000,325.3841,10106398
2012-04-20,370.0250,370.5000,364.0000,322.9756,6821954
2012-04-19,376.9500,376.9500,369.2500,327.7483,8411492
2012-04-18,375.0000,378.4000,371.3500,330.8196,6856690
2012-04-17,377.4000,377.4000,370.1750,329.8474,6351854
2012-04-16,373.5500,376.7250,368.0000,330.5987,4808492
2012-04-13,373.0250,381.0000,368.7500,332.1233,6498448
2012-04-12,366.6500,372.8000,366.6500,328.4775,5385010
2012-04-11,369.5000,369.5000,363.1500,322.7325,7453684
2012-04-10,373.0000,373.5000,369.0500,328.1902,3826530
2012-04-09,373.5000,374.0000,367.0500,327.9693,5217040
2012-04-04,372.5000,378.5000,371.7250,330.1126,5400824
2012-04-03,372.1250,381.4500,372.1250,332.6315,8007540
2012-04-02,374.6750,375.4250,369.5250,327.2622,5129724
2012-03-30,364.7500,376.5000,363.5500,331.7035,7898408
2012-03-29,359.0000,364.8500,359.0000,320.2357,10961434
2012-03-28,365.0000,367.9500,360.2500,320.6997,8262228
2012-03-27,369.0000,369.4000,362.5500,323.0639,12432502
2012-03-26,371.9500,371.9500,363.5000,322.6441,10576696
2012-03-23,371.9000,374.7500,369.0500,328.8089,12323672
2012-03-22,382.9500,385.7250,366.0000,325.4061,13369316
2012-03-21,380.0000,386.7500,377.5500,339.4149,6497096
2012-03-20,378.0500,383.2000,375.1500,336.1006,4779840
2012-03-19,390.5000,391.5000,375.5500,333.6921,7304896
2012-03-16,390.0000,398.8500,383.6750,341.3152,11506192
2012-03-15,409.0000,410.6000,396.7000,352.0538,9261372
2012-03-14,414.0000,415.0000,403.3500,359.9420,8057018
2012-03-13,401.7250,410.9750,401.6500,362.3505,7368154
2012-03-12,395.0000,401.5000,389.8500,352.8934,6876666
2012-03-09,405.4750,405.4750,384.6000,341.9560,7885854
2012-03-07,388.2750,388.7500,375.5000,336.6529,12893458
2012-03-06,398.5000,404.5000,387.0000,343.1712,16059982
2012-03-05,406.0250,407.0000,397.1250,352.4294,5977226
2012-03-03,0.0000,0.0000,0.0000,0.0000,0
2012-03-02,408.1250,409.0000,402.8750,359.7653,5800174
2012-03-01,405.9000,409.3500,400.5500,358.3732,5925188
2012-02-29,402.5250,413.9500,402.0750,362.7040,12730698
2012-02-28,394.5250,400.1750,393.8500,351.9875,10578836
2012-02-27,410.9000,412.8000,382.6750,345.3366,12696430
2012-02-24,416.7500,420.8500,407.2500,362.3505,8570072
2012-02-23,416.0000,424.9500,413.3000,371.0341,8734586
2012-02-22,424.0000,428.7000,415.0500,368.2943,11496258
2012-02-21,409.1000,424.3750,407.5500,372.7797,16667330
2012-02-17,411.0250,413.2000,405.1000,361.5771,16422650
2012-02-16,415.5000,415.5000,402.3500,359.0361,12685154
2012-02-15,427.1000,427.8750,416.5250,369.7305,14364634
2012-02-14,423.4500,428.2000,421.5000,375.1440,6268442
2012-02-13,420.5500,429.4000,420.5000,375.2986,6987398
2012-02-10,425.1750,429.5000,419.0000,372.6472,6835950
2012-02-09,428.3750,429.9500,421.3000,377.3315,8618382
2012-02-08,423.5000,432.3500,422.5000,379.3423,7295252
2012-02-07,421.0000,426.3500,417.1250,373.2216,9631954
2012-02-06,422.9500,424.7500,412.0500,368.1175,7968824
2012-02-03,415.0000,420.0000,407.8250,370.4597,9138418
2012-02-02,417.5000,421.3500,412.0750,366.4603,9803958
2012-02-01,409.4500,417.0000,408.0000,367.3221,7553612
2012-01-31,402.2500,410.4000,400.7000,361.0910,12528924
2012-01-30,406.9500,409.4250,396.1000,351.2141,9658182
2012-01-27,395.4750,413.9500,395.4750,362.5493,11130982
2012-01-25,394.3500,397.5000,391.4000,349.5348,7674410
2012-01-24,387.3000,395.8000,385.2000,346.3531,10190998
2012-01-23,377.6500,389.8750,377.6000,340.9616,12915170
2012-01-20,395.0000,400.0000,386.0250,350.2861,14503728
2012-01-19,394.5000,397.9750,391.0500,347.1927,10967016
2012-01-18,381.0000,393.9500,379.0250,344.5854,18497512
2012-01-17,358.0000,372.2000,358.0000,327.9251,10395272
2012-01-16,364.9750,364.9750,355.5000,315.0653,8134976
2012-01-13,371.0000,375.4750,364.0500,323.3954,9385860
2012-01-12,373.7500,376.4750,366.3000,325.6492,6503248
2012-01-11,368.9500,376.5000,365.7500,330.6649,9684286
2012-01-10,356.0000,369.5000,356.0000,325.3399,9015448
2012-01-09,357.2250,357.2250,351.2250,312.1044,8405756
2012-01-07,0.0000,0.0000,0.0000,0.0000,0
2012-01-06,348.5250,362.0000,348.3250,317.0981,9406294
2012-01-05,357.5000,362.4750,347.0500,309.1215,13239172
2012-01-04,363.7000,365.4750,356.6750,316.4794,8476734
2012-01-03,356.1250,363.4500,355.1750,320.2357,9366982
2012-01-02,348.4000,354.8750,343.5750,312.2370,8598434
2011-12-30,356.5000,360.2750,344.5000,306.2269,13324660
2011-12-29,366.8250,369.5000,353.6000,314.6013,10899048
2011-12-28,378.8500,379.2500,367.6750,326.5993,5658136
2011-12-27,383.0000,384.3500,372.6750,332.7862,6148616
2011-12-26,373.5250,382.4000,372.7750,336.2995,4752938
2011-12-23,380.0000,384.8750,371.2000,329.8474,7022150
2011-12-22,370.6750,380.1500,366.5000,333.4491,8947438
2011-12-21,363.5000,376.8750,361.3500,330.5545,9126810
2011-12-20,370.8500,370.8500,354.6000,315.2862,11101126
2011-12-19,359.6000,369.9500,357.5750,324.9421,9428232
2011-12-16,374.5000,422.3000,358.0250,318.9983,11657426
2011-12-15,365.9500,377.2500,361.7500,331.5046,13222278
2011-12-14,369.0000,376.9500,366.7000,327.8588,10609412
2011-12-13,361.9500,373.0000,360.5000,328.0355,10456936
2011-12-12,380.2750,381.0000,362.0000,321.4952,10194068
2011-12-09,384.9500,384.9500,376.3500,333.9572,10089752
2011-12-08,401.0000,403.8500,386.0500,344.1877,8885394
2011-12-07,403.3750,409.7500,401.6000,357.8650,7028300
2011-12-05,404.1750,406.1000,399.1750,356.5172,6321668
2011-12-02,398.5000,407.5000,393.2750,358.8593,8959760
2011-12-01,399.5000,405.3750,397.6000,353.0923,9429934
2011-11-30,378.3500,391.6500,376.5500,343.9225,9138292
2011-11-29,391.0000,391.0000,379.5750,338.0671,9606880
2011-11-28,382.5000,392.9000,381.2750,346.3752,5044138
2011-11-25,384.8500,385.6250,375.5000,333.1176,7399450
2011-11-24,387.5000,389.0000,376.5750,341.6687,12735430
2011-11-23,394.9500,394.9500,377.9000,341.7792,10839538
2011-11-22,394.0500,402.2250,393.3000,351.4130,8764704
2011-11-21,400.0000,400.0000,390.7500,347.5020,8099002
2011-11-18,400.1500,405.9750,393.5000,357.1138,9916088
2011-11-17,422.5250,424.3250,403.1250,357.9313,11076110
2011-11-16,429.5500,429.5500,418.6750,374.7904,6086372
2011-11-15,435.5000,439.0000,428.1250,380.6901,4525006
2011-11-14,445.7000,448.0000,436.5000,387.4294,7312946
2011-11-11,429.5000,444.4000,425.0500,391.2519,9938506
2011-11-09,445.0250,446.3250,430.5750,382.2368,5332624
2011-11-08,439.5000,442.5000,434.2500,390.5227,4626616
2011-11-04,452.5000,452.5000,436.3250,388.8656,8343914
2011-11-03,433.8750,444.6750,431.5000,391.4950,7333994
2011-11-02,427.5000,440.4750,427.5000,385.2639,6286550
2011-11-01,435.2500,439.2500,428.8000,380.3144,7490442
2011-10-31,449.0000,449.6500,436.2750,387.8049,7256164
2011-10-28,439.5000,452.0000,435.5250,397.7260,12688228
2011-10-25,427.5000,440.4750,421.0750,387.0978,10394092
2011-10-24,424.0000,427.0000,421.7750,374.0834,4151788
2011-10-21,420.0000,424.6000,415.5500,369.3328,4728350
2011-10-20,417.4250,420.4500,411.0000,370.6364,4558742
2011-10-19,412.7500,422.5000,412.0500,372.5367,5427734
2011-10-18,412.5000,413.2000,405.6750,362.3284,8365930
2011-10-17,433.5000,434.4250,415.5750,368.4710,10081616
2011-10-14,421.0000,434.8500,420.7500,383.0985,8170070
2011-10-13,425.0000,429.0000,421.0500,374.2602,8390704
2011-10-12,414.7000,425.9500,413.0250,375.4754,7895248
2011-10-11,417.5000,420.7000,411.2500,365.4660,7185020
2011-10-10,402.1250,415.4500,402.1000,366.4603,6787266
2011-10-07,393.3500,404.0000,392.4500,354.8158,9102652
2011-10-05,386.2750,388.9500,380.8750,338.9510,9479192
2011-10-04,392.0000,395.4000,382.6250,340.9838,12001482
2011-10-03,395.6000,399.9500,392.0500,348.3196,9650518
2011-09-30,401.7500,411.4500,396.2500,357.2242,15975306
2011-09-29,395.2500,406.3750,392.2250,356.9370,14406076
2011-09-28,399.8750,403.1500,394.5500,352.2968,11444976
